name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
london,2020-01-19T12:00:00,7.6,6.4,1.8,66.78,0.2,,,,,,7.5,335,1045.7,0,29.6,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T13:00:00,7.1,6.4,1.1,65.69,,,,,,0,5.2,342,1045.8,0,31.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T14:00:00,7.5,6.4,1.6,66.24,,,,,,0,6.9,6,1045.7,0,31.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T15:00:00,7.5,6.2,1.5,65.77,,,,,,0,7.8,347,1046.2,0,28.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T16:00:00,7.1,6.1,1.1,65.71,,,,,,0,6.3,355,1046.8,0,31.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T17:00:00,6.5,5.7,1.1,68.49,,,,,,9.4,5.3,2,1047.4,0,25.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T18:00:00,5.5,4.3,0.8,71.84,,,,,,,6.1,355,1048.1,0,21.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T19:00:00,4.6,4.6,0.3,73.77,,,,,,,4.3,331,1048.5,0,16.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T20:00:00,5,5,0.1,70.74,,,,,,,4.8,312,1048.7,0,14.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T21:00:00,2.1,2.1,0.1,86.66,,,,,,,3.6,337,1049.2,0,12.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T22:00:00,1.5,1.5,0.1,90.44,,,,,,,3.8,240,1049.2,0,11.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-19T23:00:00,2,2,1.1,93.78,,,,,,,3.1,260,1049.5,0.6,10.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T00:00:00,2.6,2.6,1.3,91.17,,,,,,,2.4,313,1049.5,0.6,10.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T01:00:00,3.1,3.1,1,86.16,,,,,,,0,271,1049.4,0.7,11.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T02:00:00,3.1,1.7,0.3,81.95,,,,,,,5.6,272,1049.1,0.7,10.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T03:00:00,3,3,0.3,82.52,,,,,,,3.4,356,1049,0.6,12.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T04:00:00,3,3,0,80.76,,,,,,,1.8,334,1049,0.5,13.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T05:00:00,1.1,1.1,-0.7,87.84,,,,,,,4.5,256,1048.9,0.4,14.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T06:00:00,1.6,1.6,0.6,93.08,,,,,,,2.3,290,1049,0.6,15.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T07:00:00,2.1,2.1,0.6,89.84,,,,,,,3.3,224,1049,0.7,18.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T08:00:00,2.6,2.6,0.5,86.08,,,,,,,1.5,320,1049.1,0.6,22,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T09:00:00,3.6,3.6,0.5,80.23,,,,,,,3.3,256,1048.9,0.6,21.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T10:00:00,4.1,3.2,0.7,78.01,,,,,,,4.9,270,1049,0.6,25.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T11:00:00,4.5,4.5,0.7,75.86,,,,,,,4.6,259,1048.8,0.7,21.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T12:00:00,5.6,5.6,1.7,75.47,0.2,,,,,,3.5,221,1048.4,0.6,20.9,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T13:00:00,5.6,4.6,1.7,75.97,,,,,,,5.3,242,1047.9,0.4,21.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T14:00:00,7,6.3,1.6,68.52,,,,,,,5.4,225,1047.3,0.3,23.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T15:00:00,7.2,6.3,0.9,64.28,,,,,,,5.7,241,1046.8,0.1,26,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T16:00:00,6.2,5.1,1.2,70.32,,,,,,,5.8,240,1046.6,0.1,25.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T17:00:00,4.6,3.1,1.3,79.17,,,,,,,6.6,225,1046.2,0,23.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T18:00:00,3.6,3.6,1.3,84.93,,,,,,,4.6,265,1046.3,0,19.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T19:00:00,3.1,3.1,0.8,84.89,,,,,,,3.8,278,1046,0,15.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T20:00:00,3,1.6,1,86.73,,,,,,,5.8,285,1045.8,0,15.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T21:00:00,2.1,2.1,0.8,91.11,,,,,,,4,203,1045.6,0,15.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T22:00:00,2,2,1.1,93.76,,,,,,,2.7,302,1045.3,0,11.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-20T23:00:00,1.1,1.1,0.6,96.46,,,,,,,3.6,286,1045.2,0.2,9.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T00:00:00,1,1,0.3,95.09,,,,,,,3,255,1044.9,0,5.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T01:00:00,0.6,0.6,0,95.75,,,,,,,2.2,197,1044.3,0,5.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T02:00:00,0.5,0.5,0,96.45,,,,,,,1.6,177,1044.1,0,5.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T03:00:00,0,0,-0.5,96.44,,,,,,,2.5,358,1043.5,0,3.8,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T04:00:00,0.1,0.1,-0.2,97.84,,,,,,,2,318,1043.1,0,3.2,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T05:00:00,0.1,0.1,-0.2,97.84,,,,,,,3.3,271,1042.8,0,4.3,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T06:00:00,-0.4,-0.4,-0.7,97.84,,,,,,,3.6,251,1042.9,0.1,3.8,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T07:00:00,-0.2,-0.2,-0.5,97.84,,,,,,,4,243,1042.8,0,3.2,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T08:00:00,0,0,-0.4,97.14,,,,,,,3.5,285,1042.9,0,3.3,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T09:00:00,0.6,-1.3,0.1,96.45,,,,,,,5.9,303,1043.1,0.3,4.7,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T10:00:00,2.1,0.8,1.3,94.46,,,,,,,5.2,289,1043.1,0.2,5.9,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T11:00:00,3.6,3.6,1.7,86.8,,,,,,,4.4,264,1043,0.2,9.1,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T12:00:00,6.1,5.1,2.2,75.6,0.2,,,,,,5.8,249,1042.4,0.1,13.7,,,0,,Rain,rain,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T13:00:00,6.2,4.6,2.7,78.27,,,,,,,7.7,258,1041.7,0,20.4,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T14:00:00,7.1,6.1,2.6,73.08,,,,,,,6.5,283,1040.9,0,19.5,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T15:00:00,7.1,5.6,2.6,73.57,,,,,,,7.7,307,1040.6,0,21,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T16:00:00,6,4.1,2.5,78.24,,,,,,,9.4,298,1040.4,0,21.3,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T17:00:00,4.2,3.2,2,86.18,,,,,,,4.9,280,1040.3,0,17.7,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T18:00:00,3.5,3.5,2,89.91,,,,,,,3.3,265,1040.2,0,15.5,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T19:00:00,3.1,1.8,2,92.47,,,,,,,5.5,269,1040.1,0,13.1,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T20:00:00,3.5,2.3,2.5,93.17,,,,,,,5.4,309,1040.1,0.2,10.7,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T21:00:00,3.5,3.5,2.3,91.87,,,,,,,4.8,255,1039.8,0.2,9.2,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T22:00:00,1.8,1.8,1.1,95.11,,,,,,,0,299,1039.9,0.3,7.5,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-21T23:00:00,3.6,3.6,3.1,96.54,,,,,,,4.6,293,1039.9,0.6,5.1,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T00:00:00,3,3,1.6,90.56,,,,,,,3.9,323,1040.1,0.4,5.7,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T01:00:00,3.6,3.6,2.8,94.53,,,,,,,2.9,274,1039.4,0.6,5.4,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T02:00:00,4.1,4.1,2.6,90.02,,,,,,,2.5,285,1038.9,0.7,5.8,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T03:00:00,4,4,2.3,88.75,,,,,,,3.2,283,1038.4,0.7,5.5,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T04:00:00,4,4,2.6,90.63,,,,,,,3.3,344,1038.2,0.7,4.8,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T05:00:00,5.1,5.1,4.3,94.59,,,,,,,4,296,1037.7,0.7,3.6,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T06:00:00,5.1,5.1,4.5,95.92,0.2,,,,,,3.5,358,1037.7,0.7,1.3,,,0,,Rain,rain,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T07:00:00,5.5,5.5,4.6,94,,,,,,,4.3,339,1037.7,0.6,1.2,,,0,,Clear,clear-night,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T08:00:00,5.1,5.1,4.1,93.3,,,,,,,3,343,1037.7,0.5,0.9,,,0,,Clear,fog,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T09:00:00,5.1,5.1,4.3,94.6,,,,,,,1.2,355,1037.8,0.5,1,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T10:00:00,5.5,5.5,4.4,92.03,,,,,,,1.9,354,1037.9,0.7,1.3,,,0,,Clear,clear-day,"03769099999,03660099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T11:00:00,6.1,6.1,5.1,93.35,,,,,,,2.6,331,1038.1,0.5,2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T12:00:00,6.6,6.6,5.7,93.39,0.35,,,,,,3.1,12,1037.8,0.5,2,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T13:00:00,7.1,7.1,6.1,93.39,,,,,,,4.2,40,1037.4,0.7,3.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T14:00:00,8,8,6.5,90.31,,,,,,,4.7,44,1036.9,0.7,3.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T15:00:00,8.1,8.1,6.6,90.31,,,,,,,4.6,41,1036.7,0.7,2.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T16:00:00,8.1,7.5,6.6,90.32,,,,,,,5.5,37,1036.5,0.5,2.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T17:00:00,8.1,8.1,6.6,90.32,,,,,,,4.7,49,1036.7,0.5,4.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T18:00:00,8.1,7.5,6.4,88.48,0.2,,,,,,5.5,64,1036.9,0.7,4.5,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T19:00:00,8.5,7.8,6.3,86.13,,,,,,,5.9,64,1036.8,0.7,3.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T20:00:00,8.1,7.1,5.9,85.49,,,,,,,7,71,1036.9,0.7,8.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T21:00:00,8.1,6.9,5.9,85.48,,,,,,,7.9,91,1036.7,0.7,14.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T22:00:00,8,6.3,6,87.25,,,,,,,10,105,1036.6,0.7,22.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-22T23:00:00,7.6,7.6,6,89.63,,,,,,,4.7,105,1036.6,0.7,19.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T00:00:00,8,6.5,5.7,84.88,0.2,,,,,,9.1,102,1036.3,0.7,23.2,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T01:00:00,7.6,6.8,5.4,85.42,,,,,,,6,98,1035.8,0.7,16.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T02:00:00,8,7.2,5.2,82,,,,,,,6,115,1035.3,0.7,16.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T03:00:00,8,7.3,5.2,81.99,,,,,,,5.9,73,1034.9,0.7,15.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T04:00:00,8,7.5,5.1,81.43,,,,,,,5.3,85,1034.4,0.7,12.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T05:00:00,8,8,4.9,80.31,,,,,,,0,49,1033.8,0.7,10.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T06:00:00,8,8,4.9,80.31,0.2,,,,,,3.9,72,1033.5,0.7,10.2,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T07:00:00,8.1,7.2,4.7,78.66,,,,,,,6.3,72,1033.5,0.7,11.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T08:00:00,8,8,5.1,81.97,,,,,,,0,69,1033.4,0.7,12.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T09:00:00,7.8,7.8,5,82.52,,,,,,,0,90,1033.2,0.7,19.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T10:00:00,8,6.9,5.2,81.98,,,,,,,7.3,69,1033.1,0.7,13.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T11:00:00,8.1,7.3,5.2,81.42,,,,,,,6,95,1032.7,0.7,11.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T12:00:00,8,7.3,5.6,84.83,,,,,,,5.9,121,1032,0.7,19.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T13:00:00,8,7.5,5.8,86.01,,,,,,,5.3,79,1031.1,0.7,19.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T14:00:00,8.1,7.4,5.3,82.53,,,,,,,5.7,17,1030.2,0.7,27.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T15:00:00,8.1,8.1,4.9,79.73,,,,,,,4.5,99,1029.3,0.7,21.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T16:00:00,8.1,8.1,5,80.85,,,,,,,3.5,53,1028.7,0.7,25.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T17:00:00,7.6,7.6,5.1,84.21,,,,,,,2.9,353,1028.4,0.7,17.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T18:00:00,8,7.4,5.3,83.11,,,,,,,5.4,360,1028.2,0.7,13.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T19:00:00,7.8,7.8,5,82.53,,,,,,,0,351,1027.9,0.7,13.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T20:00:00,8,7.2,5.1,82,,,,,,,6,346,1027.4,0.7,7.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T21:00:00,7.6,7,5.1,84.25,,,,,,,5.2,5,1027.1,0.7,6.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T22:00:00,7.5,7.5,5.2,84.83,,,,,,,3.4,37,1027,0.7,6.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-23T23:00:00,7.1,7.1,5.1,87.17,,,,,,,2.1,351,1026.7,0.6,4.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T00:00:00,7.1,7.1,5.1,87.17,,,,,,,4.6,10,1026.4,0.6,4.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T01:00:00,7,7,5.1,87.77,,,,,,,3.8,330,1025.9,0.6,5.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T02:00:00,7,6.4,5.3,88.99,,,,,,,4.9,351,1025.2,0.6,4.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T03:00:00,7.1,6.4,5,86.58,,,,,,,5.4,357,1024.6,0.7,4.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T04:00:00,7.1,7.1,4.7,84.22,,,,,,,0,354,1024.1,0.7,5.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T05:00:00,6.8,6.8,4.7,85.96,,,,,,,0,339,1023.6,0.7,5.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T06:00:00,6.8,6.8,4.7,85.96,,,,,,,0,324,1023.5,0.7,3.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T07:00:00,7,5.9,4.2,81.9,,,,,,,6.6,336,1023.7,0.6,5.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T08:00:00,6.5,6.5,4.7,87.73,,,,,,,3,334,1023.7,0.7,5.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T09:00:00,6.5,6.5,4.6,87.11,,,,,,,4.1,359,1023.7,0.7,6.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T10:00:00,6.8,6.8,4.7,85.94,,,,,,,0,286,1024,0.7,9.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T11:00:00,7.1,7.1,4.2,81.33,,,,,,,4.8,299,1024,0.7,7.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T12:00:00,7.1,7.1,4.9,85.37,0.31,,,,,,4.7,255,1023.5,0.7,6.6,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T13:00:00,7.1,6.3,5.1,86.55,,,,,,,5.7,244,1022.8,0.7,7.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T14:00:00,7,5.9,5.3,88.96,,,,,,,6.7,203,1022.2,0.7,8.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T15:00:00,7,6.2,5.1,87.74,,,,,,,5.5,222,1021.9,0.7,7.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T16:00:00,7,5.8,5.2,87.75,,,,,,44.6,7.1,234,1021.8,0.6,7.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T17:00:00,7,6,5.1,87.75,,,,,,,6.3,225,1021.8,0.7,7.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T18:00:00,6.6,6.6,5.3,91.43,,,,,,,4.1,220,1021.8,0.7,6.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T19:00:00,6.6,5.5,5.3,91.43,,,,,,,6.4,211,1022,0.7,7.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T20:00:00,7,6.3,4.9,85.95,,,,,,,5.3,235,1022.2,0.7,7.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T21:00:00,7.1,6.1,4.9,85.37,,,,,,,6.5,197,1022.1,0.7,7.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T22:00:00,7,6.2,4.9,85.96,,,,,,,5.7,197,1021.7,0.7,7.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-24T23:00:00,6.6,5.1,4.7,87.11,,,,,,,8,217,1021.5,0.7,7.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-25T00:00:00,6.6,6.6,4.1,83.56,,,,,,,0,209,1021.5,0.7,7.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-25T01:00:00,6.6,6.6,3.9,82.39,,,,,,,0,219,1021.1,0.7,9.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-25T02:00:00,6.5,5.2,3.2,78.98,,,,,,,7.1,216,1020.8,0.7,12.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-25T03:00:00,6.5,5.1,2.9,77.33,,,,,,,7.4,194,1020.5,0.7,14.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-25T04:00:00,6.5,5.2,1.9,72.05,,,,,,,6.9,203,1020,0.7,16.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2020-01-25T05:00:00,6.1,4.3,2.4,76.7,,,,,,,8.8,200,1019.8,0.7,16.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
