name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
london,2018-04-27T00:00:00,9.6,8.5,6.1,78.85,,,,,,,8.4,206,1014.9,0.3,21.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T01:00:00,9.3,9.3,6,79.91,,,,,,,0,209,1014.5,0.3,17.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T02:00:00,8.6,7.6,5.8,82.63,,,,,,,7.3,199,1013.8,0.3,16.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T03:00:00,8.6,7.6,6.1,84.36,,,,,,,7.1,203,1013.2,0.5,16.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T04:00:00,8.6,7.8,6.3,85.52,,,,,,,6.5,184,1012.5,0.5,13.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T05:00:00,8.5,7.6,6.2,84.94,,,,,,,6.9,148,1011.6,0.5,13.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T06:00:00,8.6,7.6,6.4,85.53,,,,,,,7.1,174,1011.1,0.5,10.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T07:00:00,8,6.5,5.6,84.3,0.41,,,,,,9,159,1010.8,0.7,13,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T08:00:00,7.6,5.9,6.1,90.25,,,,,,,9.8,88,1010,0.6,15.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T09:00:00,8.1,5.8,6.1,87.23,,,,,,,13.6,93,1009,0.6,25.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T10:00:00,8.6,6.2,6.1,84.31,,,,,,,15.4,97,1008.4,0.6,23.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T11:00:00,9.5,7.5,6.4,80.49,,,,,,29.5,13.8,98,1007.5,0.6,15.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T12:00:00,10,10,7.8,86.19,,,,,,,19,111,1006.2,0.5,20.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T13:00:00,10.9,10.9,7.8,81.03,1.69,,,,,,14.9,129,1005.4,74.2,20.4,,,0,,"Rain, Partially cloudy",rain,"03769099999,03680099999,03660099999,03672099999,03781099999,03772099999"
london,2018-04-27T14:00:00,12,12,8.3,78.12,,,,,,,14.3,142,1005.1,0.6,17,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T15:00:00,11,11,8.6,85.19,,,,,,,13.1,172,1005.2,0.7,7.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T16:00:00,10.6,10.6,9.3,91.66,,,,,,,6.9,138,1004.6,0.6,11.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T17:00:00,11.1,11.1,9.3,88.67,,,,,,,11.7,107,1004.2,0.6,19.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T18:00:00,11.6,11.6,9.1,84.69,,,,,,,9,124,1004.2,0.6,18.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T19:00:00,11,11,9,87.5,4.99,,,,,,10.8,159,1004.1,0.6,12.3,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T20:00:00,10.6,10.6,9.6,93.53,,,,,,,9,142,1004.3,0.6,12.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T21:00:00,10.6,10.6,9.6,93.55,,,,,,27.7,5.9,105,1004.7,0.6,9.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T22:00:00,11,11,9.4,89.33,,,,,,,5.1,98,1004.7,0.6,5.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-27T23:00:00,10.6,10.6,9.5,92.94,,,,,,,5.2,86,1004.7,0.6,4.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T00:00:00,10.6,10.6,9.6,93.58,,,,,,,5.1,37,1004.6,0.7,3.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T01:00:00,10.6,10.6,9.6,93.57,0.61,,,,,,0,295,1004.6,0.6,3.3,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T02:00:00,10.6,10.6,9.8,94.82,,,,,,,6.5,288,1004.7,0.6,4.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T03:00:00,10.5,10.5,9.8,95.44,,,,,,,13.5,304,1005,0.6,8.4,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T04:00:00,10.5,10.5,9.6,94.19,,,,,,,10.4,315,1005.4,0.6,9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T05:00:00,9.1,7.2,7.8,91.61,,,,,,,12.4,334,1005.8,0.6,10.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T06:00:00,8.6,6.4,7.8,94.72,,,,,,,13.7,326,1006.5,0.7,10.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T07:00:00,8.6,6.4,7.3,91.57,3.82,,,,,,13.9,343,1007.3,0.7,6.1,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T08:00:00,8.6,6.4,7.1,90.33,,,,,,,13.8,345,1008.3,0.7,7.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T09:00:00,8.6,6.6,7,89.72,,,,,,,12.3,342,1008.8,0.7,6.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T10:00:00,8.6,6.8,7.1,90.33,,,,,,,11.3,355,1009.4,0.7,7.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T11:00:00,8.6,6.7,7,89.71,,,,,,,11.9,344,1010.1,0.7,8.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T12:00:00,8.6,6.9,6.8,88.49,,,,,,,10.5,352,1010.5,0.7,12.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T13:00:00,8.8,8.8,6.8,87.3,0.4,,,,,,0.1,346,1010.8,0.7,14.6,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T14:00:00,9,7.6,6.7,84.97,,,,,,,9.5,351,1011,0.7,11.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T15:00:00,9.1,7.8,6.9,85.57,,,,,,,9,340,1011.3,0.7,10.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T16:00:00,9.1,7.5,6.6,83.83,,,,,,,10.8,1,1011.3,0.7,10.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T17:00:00,9.1,7.6,6.8,85.56,,,,,,,10.3,351,1011.3,0.7,24.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T18:00:00,9.5,8,6.4,80.51,,,,,,,10.8,356,1011.6,0.7,22.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T19:00:00,9.1,7.4,6.2,81.56,,,,,,,11.6,1,1012,0.7,16.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T20:00:00,9,7.7,6.3,83.25,,,,,,,9,22,1012.3,0.7,17.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T21:00:00,8.6,7,6.3,85.51,,,,,,,10.3,15,1012.7,0.6,16.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T22:00:00,8.5,6.6,5.9,83.19,,,,,,,11.9,16,1012.7,0.6,13.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-28T23:00:00,8.1,6.1,5.8,85.46,,,,,,,11.6,27,1012.5,0.5,16.5,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T00:00:00,8.1,6.2,6,86.65,,,,,,,11.1,33,1013,0.6,16.3,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T01:00:00,8.1,8.1,5.8,85.47,,,,,,,0.1,32,1012.7,0.6,17.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T02:00:00,8,6.2,5.5,84.29,,,,,,,10.6,39,1012.4,0.6,17.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T03:00:00,8,6.3,5.2,81.99,,,,,,,10.3,28,1012,0.7,14.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T04:00:00,7.1,5.3,5.4,88.36,,,,,,,9.8,17,1011.8,0.7,18.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T05:00:00,7.1,4.9,5.3,88.34,,,,,,,11.6,18,1011.8,0.6,21.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T06:00:00,7.1,5,5.1,87.14,,,,,,,11.1,25,1011.8,0.6,17.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T07:00:00,7.5,5.6,4.9,83.07,,,,,,,10.8,29,1011.9,0.6,13.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T08:00:00,7.5,5.1,5,84.21,,,,,,,13.6,36,1011.9,0.6,19.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T09:00:00,7.6,5.4,5,83.64,,,,,,,12.6,34,1012.1,0.7,25.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T10:00:00,8,5.4,4.9,80.28,,,,,,,15.8,27,1011.6,0.7,26.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T11:00:00,8.5,5.6,5.3,80.35,,,,,,,19,27,1011.3,0.7,22.4,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T12:00:00,8.1,5,5.3,82.53,,,,,,,20.3,26,1011.2,0.7,22.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T13:00:00,7.6,7.6,4.8,82.46,,,,,,,0.2,30,1010.7,0.7,26.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T14:00:00,7.6,4.4,4.8,82.45,,,,,,,20.2,24,1010.4,0.7,19.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T15:00:00,8,4.9,4.8,80.26,,,,,,,20.2,24,1010.5,0.7,22.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T16:00:00,8.1,4.8,5,80.84,,,,,,,22.2,33,1010.2,0.7,27.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T17:00:00,8.1,4.7,5,80.84,,,,,,44.9,23.8,27,1009.7,0.7,21.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T18:00:00,7.6,4.3,4.6,81.31,,,,,,46.4,21.4,24,1009.7,0.7,21.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T19:00:00,7.5,7.5,4.5,81.31,,,,,,,0.2,26,1009.6,0.7,22,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T20:00:00,7.1,3.5,4.6,84.13,,,,,,46.4,23.1,24,1009.6,0.7,29.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T21:00:00,7.1,3.3,3.8,79.57,,,,,,46,24.4,24,1009.3,0.7,22,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T22:00:00,7,3.3,3.6,78.99,,,,,,51.8,23.6,33,1009.2,0.7,21.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-29T23:00:00,7.1,3.2,3.1,75.75,,,,,,55.4,25.5,26,1008.2,0.7,24.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T00:00:00,7.1,3.3,2.9,74.16,,,,,,50,25,17,1007.6,0.7,25.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T01:00:00,7.1,7.1,3.1,75.73,,,,,,52.2,0.2,20,1007.4,0.7,20.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T02:00:00,6.5,2.7,3.3,80.03,,,,,,49.5,22.8,16,1007.3,0.7,18.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T03:00:00,6.1,2.1,3.8,85.18,,,,,,37.1,24.5,16,1006.9,0.6,15.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T04:00:00,6,1.7,3,81.13,,,,,,47.1,27.4,14,1006.1,0.6,10.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T05:00:00,5.6,1.1,3.1,83.97,,,,,,57.4,27.8,14,1005.2,0.6,11,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T06:00:00,5.6,1.2,3.3,85.15,,,,,,50.4,26.7,6,1004.4,0.6,13.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T07:00:00,5.6,0.9,3.5,86.34,3.41,,,,,52.2,29.5,7,1004.2,0.6,15,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T08:00:00,5.6,1,3.5,86.34,,,,,,53.6,29.5,6,1004.4,0.7,14.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T09:00:00,6,1.5,3.6,84.59,,,,,,51.4,29.7,3,1004.5,0.7,12.1,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T10:00:00,6.1,1.8,3.8,85.2,,,,,,49.3,27.3,360,1004.4,0.7,10.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T11:00:00,6.1,2,4,86.4,,,,,,49.9,25,360,1004.5,0.7,13.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T12:00:00,6.6,2.4,3.5,80.57,,,,,,49.2,28,4,1004.6,0.7,19,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T13:00:00,6.8,6.8,3.1,77.23,5,,,,,51.7,0.2,3,1005.1,0.7,19.1,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T14:00:00,7.5,3.8,3,73.13,,,,,,55.9,24.5,353,1005.7,0.6,20.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T15:00:00,8,4.6,2.5,68.25,,,,,,,22.8,353,1005.9,0.4,17,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T16:00:00,9,6,2,61.57,,,,,,,22.2,337,1005.9,0.5,26.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T17:00:00,9.6,6.9,2.1,59.53,,,,,,,20.4,340,1006.2,0.6,27.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T18:00:00,9.6,6.9,1.5,57.06,,,,,,,20.7,327,1006.6,0.4,28.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T19:00:00,9.5,7.2,1.3,56.61,4,,,,,,16.5,320,1007.1,0.4,26.3,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T20:00:00,9,7,0.6,55.7,,,,,,,13.2,308,1007.7,0.5,27.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T21:00:00,8.6,7.2,0.4,56.03,,,,,,,8.9,322,1008.2,0.5,33.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T22:00:00,7.6,6.4,0.8,62.15,,,,,,,7.3,280,1008.6,0.4,30.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-04-30T23:00:00,5.6,3.7,0.8,71.24,,,,,,,8.7,281,1008.6,0.4,29.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T00:00:00,6.1,4,1.5,72.39,,,,,,,10.4,272,1008.9,0.4,30.6,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T01:00:00,6.6,6.6,1.1,68,,,,,,,0.1,273,1009.1,0.4,30.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T02:00:00,5.5,3,1.3,74.42,,,,,,,11.8,267,1009.2,0.4,32.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T03:00:00,5.1,2.5,1.1,75.43,,,,,,,11.7,270,1009.4,0.4,27.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T04:00:00,4.5,1.6,1.3,79.77,,,,,,,12.6,268,1009.7,0.2,30.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T05:00:00,3.5,0.5,1,83.71,,,,,,,12,262,1009.7,0,30,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T06:00:00,3,0.8,0.8,85.47,,,,,,,8.2,260,1009.9,0,27.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T07:00:00,3.1,0.9,1,86.09,,,,,,,8.3,246,1010.4,0,23.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T08:00:00,5.6,3.6,1.8,76.53,,,,,,,9.4,255,1010.6,0,24,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T09:00:00,8.1,6.1,1.8,64.49,,,,,,,11.8,249,1010.8,0,25.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T10:00:00,10.5,10.5,0.7,50.39,,,,,,,13.9,242,1010.7,0,29.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T11:00:00,12,12,0.1,43.71,,,,,,,14.6,227,1010.7,0,30.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T12:00:00,13,13,0.4,41.86,,,,,,,17.5,240,1010.5,0.2,24.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T13:00:00,14.1,14.1,2.2,44.28,,,,,,,0.1,229,1010.2,0.2,33.3,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T14:00:00,13.5,13.5,0.7,41.39,,,,,,,21,225,1010.1,0.3,31.2,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T15:00:00,14.6,14.6,2.9,45.09,,,,,,,25.9,219,1009.8,0.4,31.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T16:00:00,12.5,12.5,2.9,51.66,,,,,,40.7,26.9,216,1009.5,0.4,30.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T17:00:00,12.6,12.6,4.4,57.1,,,,,,55.4,17.5,220,1009.4,0.4,34.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T18:00:00,12.6,12.6,4.3,57.02,,,,,,44.6,26.1,224,1009,0.4,29.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T19:00:00,11.5,11.5,3.9,59.22,0.29,,,,,50,20.6,219,1009,0.4,29.4,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T20:00:00,10.6,10.6,4,63.73,,,,,,,20.3,215,1009.2,0.3,33.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T21:00:00,9.6,7.4,3.7,66.25,,,,,,,16,194,1009.2,0.3,32.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T22:00:00,9.1,6.9,3.7,68.52,,,,,,,14.4,184,1009,0.4,33.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-01T23:00:00,9,6.6,3.8,69.94,,,,,,,16.3,184,1008.4,0.4,33.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T00:00:00,9,6.7,3.6,68.96,,,,,,,15.1,185,1008,0.5,33.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T01:00:00,9.1,9.1,3.8,69.46,,,,,,,0.1,179,1007.4,0.5,33.7,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T02:00:00,9.6,6.9,4.7,71.04,,,,,,,20.7,195,1006.7,0.5,32.2,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T03:00:00,10,10,5.4,72.63,,,,,,,23,206,1006.1,0.5,32.8,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T04:00:00,10,10,5.6,74.15,,,,,,,22.8,204,1005.5,0.4,29.1,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T05:00:00,9.6,6.5,5.4,74.63,,,,,,37.1,25.1,198,1004.7,0.6,23.9,,,0,,Clear,clear-night,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T06:00:00,9.6,6.6,5.4,74.63,,,,,,,23.8,197,1004.3,0.6,24,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T07:00:00,9.6,6.4,5.7,76.2,0.2,,,,,,25.6,196,1004.1,0.7,22.2,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T08:00:00,9.6,6.3,6.7,81.62,,,,,,48.2,27.6,194,1003.9,0.6,12.8,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T09:00:00,9.5,6.4,7.5,87.38,,,,,,40.3,25.2,191,1003.6,0.7,12.9,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T10:00:00,9.6,6.3,7.7,87.38,,,,,,40.7,27.5,191,1003.3,0.7,8.5,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T11:00:00,10.1,10.1,8.2,87.45,,,,,,48.2,29.2,194,1003.2,0.7,7.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T12:00:00,10.1,10.1,8.6,90.44,,,,,,48.6,26.4,197,1002.9,0.7,7.7,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T13:00:00,10.3,10.3,9.3,93.54,3.01,,,,,,0.2,207,1003,0.6,6.2,,,0,,Rain,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T14:00:00,12.3,12.3,11.6,95.46,,,,,,,0.1,246,1003.5,0.4,17,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T15:00:00,15,15,8.5,65.24,,,,,,63,0.2,283,1004.6,0.5,20.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
london,2018-05-02T16:00:00,11.7,11.7,10.3,91.62,,,,,,,21,300,1005.7,0.4,29.6,,,0,,Clear,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
